timestamp,latency_ms,qps
2025-12-01T14:55:10.882901,127.5747,1
2025-12-01T14:55:12.018282,124.2683,1
2025-12-01T14:55:13.138539,113.4400,1
2025-12-01T14:55:14.264468,117.4896,1
2025-12-01T14:55:15.391136,117.0714,1
2025-12-01T14:55:16.516865,116.4305,1
2025-12-01T14:55:17.648972,123.2114,1
2025-12-01T14:55:18.776173,116.2617,1
2025-12-01T14:55:19.903763,120.5192,1
2025-12-01T14:55:21.030245,120.2486,1
2025-12-01T14:55:22.154719,118.4716,1
2025-12-01T14:55:23.275113,113.6580,1
2025-12-01T14:55:24.402142,117.8894,1
2025-12-01T14:55:25.537075,127.0139,1
2025-12-01T14:55:26.666745,120.5814,1
2025-12-01T14:55:27.790064,113.6615,1
2025-12-01T14:55:28.918805,117.6910,1
2025-12-01T14:55:30.036682,111.6533,1
2025-12-01T14:55:31.167606,122.0009,1
2025-12-01T14:55:32.292350,118.2277,1
2025-12-01T14:55:33.419757,120.2934,1
2025-12-01T14:55:34.547822,119.8018,1
2025-12-01T14:55:35.690356,131.9966,1
2025-12-01T14:55:36.826199,125.3500,1
2025-12-01T14:55:37.964358,128.3126,1
2025-12-01T14:55:39.093192,119.2327,1
2025-12-01T14:55:40.225442,120.7898,1
2025-12-01T14:55:41.363491,129.6959,1
2025-12-01T14:55:42.494944,124.1481,1
2025-12-01T14:55:43.624504,119.7426,1
2025-12-01T14:55:44.749329,117.7135,1
2025-12-01T14:55:45.885515,122.9215,1
2025-12-01T14:55:47.026973,131.4175,1
2025-12-01T14:55:48.161032,124.1450,1
2025-12-01T14:55:49.296607,124.9614,1
2025-12-01T14:55:50.425348,120.3866,1
2025-12-01T14:55:51.569489,134.6657,1
2025-12-01T14:55:52.715404,136.6954,1
2025-12-01T14:55:53.849148,123.7569,1
2025-12-01T14:55:54.974874,117.6078,1
2025-12-01T14:55:56.096746,115.0179,1
2025-12-01T14:55:57.236910,131.2740,1
2025-12-01T14:55:58.357928,115.6664,1
2025-12-01T14:55:59.474019,109.9522,1
2025-12-01T14:56:00.607727,127.6772,1
2025-12-01T14:56:01.746641,133.5971,1
2025-12-01T14:56:02.865347,111.5122,1
2025-12-01T14:56:03.982371,111.2618,1
2025-12-01T14:56:05.102788,113.6179,1
2025-12-01T14:56:06.222408,113.2030,1
2025-12-01T14:56:07.343518,114.3892,1
2025-12-01T14:56:08.469527,120.0142,1
2025-12-01T14:56:09.588546,112.8852,1
